nome,instituicao_ensino_aluno,idade_aluno,anos_pm,ponto_virada,inde,inde_conceito,pedra,destaque_ieg,destaque_ida,destaque_ipv,iaa,ieg,ips,ida,ipp,ipv,ian,ano,fase,turma,sinalizador_ingressante,rec_equipe_1,rec_equipe_2,rec_equipe_3,rec_equipe_4,nivel_ideal,defasagem,ano_ingresso,bolsista,cg,cf,ct,nota_port,nota_mat,nota_ing,qtd_aval,rec_ava_1,rec_ava_2,rec_ava_3,rec_ava_4,indicado_bolsa,grupo_fase,saiu,atencao,destaque
ALUNO-1076,,,,False,6.116219571428572,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.75001,7.357142857142857,7.5,3.75,7.03125,5.333325,5.0,2022,3,E,,,,,,Fase 4 (9º ano),,2022.0,False,705.0,97.0,8.0,3.0,4.5,,4.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,False,Fases 1-7,False,False,False
ALUNO-1078,,,,False,6.511662330532213,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.000020000000001,7.662464985994397,7.5,5.583333333333334,6.458333333333334,5.833336666666667,5.0,2022,2,Q,,,,,,Fase 3 (7º e 8º ano),,2019.0,False,642.0,113.0,8.0,4.666666666666667,6.5,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,False,False
ALUNO-1080,,,,False,5.411575629629629,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.50002,6.481481481481481,7.5,0.0,6.041666666666667,7.555553333333333,5.0,2022,2,D,,,,,,Fase 3 (7º e 8º ano),,2022.0,False,795.0,150.0,10.0,0.0,0.0,,3.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,,False,Fases 1-7,False,False,False
ALUNO-1082,,,,False,6.962017015219663,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,8.78924174276498,5.625,6.0,6.25,7.333333333333333,5.0,2022,1,E,,,,,,Fase 2 (5º e 6º ano),,2022.0,False,499.0,130.0,5.0,5.0,7.0,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,False,False
ALUNO-1084,,,,False,6.464252763285025,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.50002,8.932367149758454,7.5,5.0,5.0,5.888886666666667,5.0,2022,1,J,,,,,,Fase 2 (5º e 6º ano),,2019.0,False,648.0,157.0,14.0,5.333333333333333,4.666666666666667,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,False,False
ALUNO-1085,,,,False,6.157779444444445,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.75001,6.25,7.5,4.955555555555556,6.25,5.833336666666667,5.0,2022,5,L,,,,,,Fase 6 (2º EM),,2019.0,False,701.0,44.0,10.0,5.666666666666667,3.366666666666667,5.833333333333333,4.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Alocado em Fase anterior,False,Fases 1-7,False,False,False
ALUNO-1090,,,,False,5.179630296296297,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,5.481481481481482,7.5,1.0,5.833333333333334,5.999993333333334,5.0,2022,1,K,,,,,,Fase 3 (7º e 8º ano),,2018.0,False,813.0,187.0,12.0,2.0,0.0,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,True,False
ALUNO-1091,,,,False,5.519122439955107,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,4.866442199775533,7.5,2.25,6.458333333333334,6.499993333333334,5.0,2022,2,M,,,,,,Fase 3 (7º e 8º ano),,2022.0,False,789.0,147.0,14.0,3.166666666666667,1.333333333333333,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,False,False
ALUNO-1093,,,,False,6.901589607843137,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.91667,7.370098039215687,7.5,4.733333333333333,8.28125,8.055556666666668,5.0,2022,7,A,,,,,,Fase 8 (Universitários),,2016.0,False,524.0,10.0,4.0,3.5,5.5,5.2,4.0,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Mantido na Fase atual,True,Fases 1-7,False,False,False
ALUNO-1095,,,,False,8.902779333333335,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.0,9.666666666666666,7.5,9.916666666666668,6.25,8.055563333333334,10.0,2022,1,C,,,,,,Fase 1 (4º ano),,2019.0,True,8.0,2.0,1.0,10.0,9.833333333333334,,3.0,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase + Bolsa,,False,Fases 1-7,False,False,True
ALUNO-1097,,,,False,8.149929726333545,,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.16668,9.691650853889945,5.625,6.677777777777778,7.96875,8.000005,10.0,2022,4,A,,,,,,Fase 4 (9º ano),,2017.0,True,100.0,10.0,3.0,8.333333333333334,5.666666666666667,6.033333333333334,4.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase + Bolsa,False,Fases 1-7,False,False,False
ALUNO-1098,,,,False,7.910991723905725,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.500020000000001,8.61952861952862,8.125,9.3,5.3125,8.16667,5.0,2022,0,A,,,,,,Fase 1 (4º ano),,2021.0,False,165.0,44.0,2.0,9.533333333333331,9.066666666666666,,2.0,Promovido de Fase + Bolsa,Mantido na Fase atual,,,True,Fases 1-7,False,False,False
ALUNO-1099,,,,False,7.303705925925925,,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,5.462962962962963,6.875,7.75,6.458333333333334,7.38889,10.0,2022,2,F,,,,,,Fase 2 (5º e 6º ano),,2021.0,False,389.0,57.0,8.0,8.333333333333334,7.166666666666667,,3.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,False,Fases 1-7,False,False,False
ALUNO-1101,,,,False,6.440323564297217,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.75,8.111341154819415,7.5,4.0,6.041666666666667,7.444443333333333,5.0,2022,1,L,,,,,,Fase 2 (5º e 6º ano),,2022.0,False,652.0,158.0,12.0,3.0,5.0,,3.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,False,Fases 1-7,False,False,False
ALUNO-1102,,,,False,4.244980227272728,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,4.886363636363637,7.5,0.0,6.09375,4.5416625,10.0,2022,3,E,,,,,,Fase 3 (7º e 8º ano),,2022.0,False,852.0,145.0,13.0,0.0,0.0,,4.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,False,Fases 1-7,False,False,False
ALUNO-1103,,,,False,6.011788235258205,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,10.0,7.442630898513252,5.0,3.277777777777777,6.09375,6.2916575,5.0,2022,3,I,,,,,,Fase 5 (1º EM),,2016.0,False,727.0,103.0,3.0,2.333333333333333,4.833333333333333,2.666666666666667,4.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,False,Fases 1-7,False,True,False
