nome,instituicao_ensino_aluno,idade_aluno,anos_pm,ponto_virada,inde,inde_conceito,pedra,destaque_ieg,destaque_ida,destaque_ipv,iaa,ieg,ips,ida,ipp,ipv,ian,ano,fase,turma,sinalizador_ingressante,rec_equipe_1,rec_equipe_2,rec_equipe_3,rec_equipe_4,nivel_ideal,defasagem,ano_ingresso,bolsista,cg,cf,ct,nota_port,nota_mat,nota_ing,qtd_aval,rec_ava_1,rec_ava_2,rec_ava_3,rec_ava_4,indicado_bolsa,grupo_fase,saiu,indicador_outlier,outlier_tipo,atencao,destaque
ALUNO-124,,,,False,7.209561440115441,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,8.033910533910534,7.5,5.166666666666667,5.416666666666667,6.888886666666665,10.0,2022,1,A,,,,,,Fase 1 (4º ano),,2021.0,False,424.0,109.0,9.0,5.666666666666667,4.666666666666667,,3.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-218,,,,True,8.362568122807017,,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,9.031578947368422,7.5,6.916666666666666,6.5625,9.083335,10.0,2022,1,U,,,,,,Fase 1 (4º ano),,2021.0,False,50.0,7.0,1.0,5.833333333333333,8.0,,2.0,Promovido de Fase,Promovido de Fase,,,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-256,,,,False,8.000000666666667,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.416679999999999,9.583333333333334,7.5,7.5,6.25,7.33333,10.0,2022,1,D,,,,,,Fase 1 (4º ano),,2022.0,False,144.0,36.0,5.0,7.0,8.0,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-272,,,,False,7.725002000000001,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,10.0,5.0,6.0,6.25,7.5,10.0,2022,1,D,,,,,,Fase 1 (4º ano),,2022.0,False,228.0,59.0,6.0,5.0,7.0,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-277,,,,False,7.305919652173913,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.000020000000001,8.626811594202898,6.875,8.25,6.041666666666667,7.944443333333334,2.5,2022,1,J,,,,,,Fase 4 (9º ano),,2018.0,False,385.0,100.0,8.0,8.0,8.5,,3.0,Promovido de Fase,Promovido de Fase,Promovido de Fase,,False,Fases 1-7,False,ian,inferior,False,0.0
ALUNO-298,,,,False,5.538561201058201,,Quartzo,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,8.505291005291005,5.0,4.25,4.375,4.500005,2.5,2022,1,H,,,,,,Fase 4 (9º ano),,2022.0,False,786.0,181.0,8.0,0.5,8.0,,2.0,Mantido na Fase atual,Promovido de Fase,,,False,Fases 1-7,False,ian,inferior,False,0.0
ALUNO-331,,,,False,8.622225333333333,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,10.0,5.625,9.25,6.041666666666667,8.277783333333332,10.0,2022,1,K,,,,,,Fase 1 (4º ano),,2021.0,True,26.0,4.0,2.0,9.333333333333334,9.166666666666666,,3.0,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase + Bolsa,,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-405,,,,False,7.011141486631016,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,8.38903743315508,7.5,3.916666666666667,5.833333333333334,6.833326666666667,10.0,2022,1,L,,,,,,Fase 1 (4º ano),,2021.0,False,483.0,126.0,10.0,2.833333333333333,5.0,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-412,,,,False,7.744066545454546,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,9.393939393939394,7.5,5.75,6.041666666666667,7.055549999999999,10.0,2022,1,K,,,,,,Fase 1 (4º ano),,2022.0,False,219.0,57.0,4.0,3.0,8.5,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-417,,,,False,7.480306934472935,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,8.005698005698004,7.5,6.75,5.625,6.833326666666667,10.0,2022,1,J,,,,,,Fase 1 (4º ano),,2022.0,False,322.0,83.0,6.0,4.5,9.0,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-548,,,,False,8.306255790104949,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,9.135432283858073,7.5,7.5,6.458333333333334,8.166670000000002,10.0,2022,1,D,,,,,,Fase 1 (4º ano),,2021.0,False,60.0,11.0,1.0,7.0,8.0,,3.0,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-591,,,,False,8.150927925925927,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.000020000000001,9.62962962962963,7.5,7.75,6.25,7.5,10.0,2022,1,R,,,,,,Fase 1 (4º ano),,2022.0,False,98.0,22.0,2.0,7.0,8.5,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-595,,,,False,7.71314478904992,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,9.66988727858293,7.5,5.666666666666666,5.625,7.166659999999999,10.0,2022,1,L,,,,,,ALFA  (2º e 3º ano),,2021.0,False,231.0,60.0,7.0,5.333333333333333,6.0,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-612,,,,False,5.426851851851852,,Quartzo,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,10.0,7.75925925925926,6.875,2.5,4.375,5.0,2.5,2022,1,F,,,,,,Fase 4 (9º ano),,2022.0,False,793.0,182.0,10.0,0.0,5.0,,2.0,Mantido na Fase atual,Promovido de Fase,,,False,Fases 1-7,False,ian,inferior,False,0.0
ALUNO-617,,,,False,7.794468490299825,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,8.784832451499119,7.5,6.833333333333334,6.041666666666667,7.333333333333333,10.0,2022,1,B,,,,,,Fase 1 (4º ano),,2021.0,False,201.0,48.0,8.0,8.0,5.666666666666667,,3.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-760,,,,False,7.058532857142858,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,9.285714285714285,7.5,3.916666666666667,5.625,6.277773333333333,10.0,2022,1,P,,,,,,Fase 1 (4º ano),,2020.0,False,467.0,120.0,7.0,2.0,5.833333333333333,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-802,,,,False,8.286620610229278,,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,9.717813051146384,7.5,7.416666666666666,6.041666666666667,7.777780000000001,10.0,2022,1,B,,,,,,ALFA  (2º e 3º ano),,2021.0,True,62.0,13.0,2.0,6.666666666666667,8.166666666666666,,3.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-822,,,,False,8.228772285714287,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,9.595238095238097,5.625,8.333333333333332,6.25,7.77778,10.0,2022,1,C,,,,,,Fase 1 (4º ano),,2021.0,False,77.0,17.0,2.0,8.166666666666666,8.5,,3.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-883,,,,False,7.791668,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,9.666666666666666,7.5,5.5,6.25,7.166663333333332,10.0,2022,1,E,,,,,,Fase 1 (4º ano),,2022.0,False,203.0,49.0,3.0,4.0,7.0,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-886,,,,False,8.086112,,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,9.666666666666666,7.5,7.25,6.25,6.888883333333333,10.0,2022,1,M,,,,,,Fase 1 (4º ano),,2020.0,False,120.0,27.0,3.0,7.833333333333333,6.666666666666667,,3.0,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-887,,,,False,5.852779111111111,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,7.222222222222222,7.5,0.0,4.583333333333333,6.499996666666666,10.0,2022,1,A,,,,,,Fase 1 (4º ano),,2022.0,False,743.0,176.0,12.0,0.0,0.0,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-891,,,,False,8.025002,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.500020000000001,10.0,7.5,6.5,6.25,7.5,10.0,2022,1,D,,,,,,Fase 1 (4º ano),,2022.0,False,135.0,33.0,3.0,5.0,8.0,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-955,,,,False,8.109723333333335,,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,10.0,7.5,7.0,6.041666666666667,7.277773333333332,10.0,2022,1,N,,,,,,Fase 1 (4º ano),,2022.0,False,112.0,24.0,1.0,5.0,9.0,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-1048,,,,False,7.038889111111112,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.000020000000001,9.72222222222222,7.5,4.75,4.166666666666666,5.88888,10.0,2022,1,C,,,,,,Fase 1 (4º ano),,2022.0,False,476.0,123.0,8.0,2.0,7.5,,3.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-1054,,,,False,7.776390666666667,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,9.333333333333332,7.5,6.5,6.041666666666667,6.777776666666666,10.0,2022,1,P,,,,,,Fase 1 (4º ano),,2022.0,False,210.0,53.0,2.0,4.5,8.5,,3.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-1095,,,,False,8.902779333333335,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.0,9.666666666666666,7.5,9.916666666666668,6.25,8.055563333333334,10.0,2022,1,C,,,,,,Fase 1 (4º ano),,2019.0,True,8.0,2.0,1.0,10.0,9.833333333333334,,3.0,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase + Bolsa,,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-1120,,,,False,8.063890666666666,,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,9.166666666666666,7.5,7.25,6.25,7.277776666666666,10.0,2022,1,N,,,,,,Fase 1 (4º ano),,2022.0,False,127.0,30.0,2.0,6.5,8.0,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-1206,,,,False,8.072224444444444,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.500020000000001,8.88888888888889,7.5,8.0,5.833333333333334,7.555556666666667,10.0,2022,1,B,,,,,,Fase 1 (4º ano),,2021.0,False,124.0,29.0,4.0,7.833333333333333,8.166666666666666,,3.0,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-1333,,,,True,8.180094592592594,,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,9.62962962962963,7.5,6.5,6.041666666666667,8.5,10.0,2022,1,L,,,,,,Fase 1 (4º ano),,2022.0,False,91.0,21.0,3.0,6.0,7.0,,3.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-1334,,,,True,8.970836666666667,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,10.0,7.5,9.333333333333334,6.041666666666667,9.000006666666668,10.0,2022,1,K,,,,,,Fase 1 (4º ano),,2021.0,False,4.0,1.0,1.0,8.833333333333334,9.833333333333334,,3.0,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,,True,Fases 1-7,False,ian,superior,False,0.0
ALUNO-566,,,,False,7.605386610766046,,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.75001,6.441511387163561,7.5,7.533333333333334,7.1875,7.333333333333333,10.0,2022,6,A,,,,,,Fase 6 (2º EM),,2021.0,False,270.0,9.0,9.0,8.5,4.366666666666667,9.733333333333333,4.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-732,,,,False,7.3697146594405885,,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.75001,5.248218852758495,8.75,6.077777777777778,7.65625,7.944446666666668,10.0,2022,6,A,,,,,,Fase 6 (2º EM),,2018.0,True,370.0,11.0,11.0,5.666666666666667,3.633333333333333,8.933333333333334,4.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-1233,,,,False,6.032563917069859,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,4.774279029793735,6.875,6.855555555555555,7.96875,6.111109999999999,10.0,2022,6,A,,,,,,Fase 6 (2º EM),,2017.0,True,722.0,15.0,15.0,7.666666666666667,5.1,7.8,4.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-35,Escola Pública,18,3,False,6.64396,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.75001,6.1,6.25,5.0,7.65625,8.29167,5.0,2020,7,B,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,False,ian,inferior,False,0.0
ALUNO-96,Escola Pública,18,1,True,6.432501,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.16668,6.1,6.875,3.0,7.5,8.791664999999998,5.0,2020,7,A,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,True,ian,inferior,False,0.0
ALUNO-616,Escola Pública,18,1,False,7.748334000000001,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,10.0,8.7,7.5,6.0,8.75,8.41667,5.0,2020,7,B,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,True,ian,inferior,False,0.0
ALUNO-640,Escola Pública,18,1,False,7.159376333333334,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.33334,8.0,7.5,4.666666666666667,8.59375,8.41667,5.0,2020,7,B,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,True,ian,inferior,False,0.0
ALUNO-1297,Escola Pública,18,1,False,7.080833833333334,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.91667,8.3,6.875,5.666666666666667,7.5,7.7916675,5.0,2020,7,B,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,True,ian,inferior,False,0.0
ALUNO-35,Escola Pública,,,True,8.41,,Topázio,,,,9.2,9.4,7.5,8.2,8.4,9.4,5.0,2021,7,A,Veterano,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Nível 8 (Universitários),-1.0,,,,,,,,,,,,,,,Fases 1-7,True,ian,inferior,False,0.0
ALUNO-55,Rede Decisão,,,True,8.22,,Ametista,,,,9.6,8.9,8.1,7.6,8.1,9.2,5.0,2021,7,A,Veterano,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Nível 8 (Universitários),-1.0,,,,,,,,,,,,,,,Fases 1-7,True,ian,inferior,False,0.0
ALUNO-688,Escola Pública,,,False,7.73,,Ametista,,,,8.3,9.7,5.6,8.3,7.8,7.3,5.0,2021,7,A,Veterano,Mantido na Fase atual,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Nível 8 (Universitários),-1.0,,,,,,,,,,,,,,,Fases 1-7,True,ian,inferior,False,0.0
ALUNO-1132,Rede Decisão,,,False,7.59,,Ametista,,,,7.1,8.6,7.5,8.0,8.3,7.4,5.0,2021,7,A,Veterano,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Nível 8 (Universitários),-1.0,,,,,,,,,,,,,,,Fases 1-7,True,ian,inferior,False,0.0
ALUNO-262,,,,False,7.054851281182869,,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.75001,5.245783628136569,6.25,6.844444444444444,7.8125,6.777773333333332,10.0,2022,7,A,,,,,,Fase 7 (3º EM),,2017.0,True,469.0,8.0,3.0,6.333333333333333,4.466666666666666,9.733333333333333,4.0,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase + Bolsa,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-263,,,,False,6.591127006535949,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,0.0,7.947303921568628,5.625,5.577777777777778,8.125,7.555553333333333,10.0,2022,7,A,,,,,,Fase 7 (3º EM),,2016.0,True,629.0,13.0,6.0,5.833333333333333,3.966666666666667,6.933333333333334,4.0,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-365,,,,False,5.951307967320262,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.75001,4.46764705882353,5.625,5.011111111111111,5.625,5.277776666666666,10.0,2022,7,A,,,,,,Fase 7 (3º EM),,2017.0,True,731.0,15.0,7.0,2.833333333333333,3.533333333333333,8.666666666666666,4.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-378,,,,False,7.4274549542483665,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.91667,8.648039215686275,5.625,5.188888888888889,8.28125,7.388886666666666,10.0,2022,7,A,,,,,,Fase 7 (3º EM),,2016.0,True,344.0,6.0,2.0,7.0,2.9,5.666666666666667,4.0,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,False,Fases 1-7,False,ian,superior,False,0.0
ALUNO-919,,,,False,4.831948084967321,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,4.027450980392157,6.875,1.477777777777778,7.65625,6.388886666666667,10.0,2022,7,A,,,,,,Fase 7 (3º EM),,2020.0,False,834.0,20.0,12.0,2.666666666666667,1.1,0.6666666666666666,4.0,Promovido de Fase,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase atual,True,Fases 1-7,False,ian,superior,False,0.0
ALUNO-602,Escola Pública,11,1,False,6.19875,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,3.4999800000000003,9.4,4.375,8.0,7.8125,3.2500099999999996,5.0,2020,0,D,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,False,iaa,inferior,False,False
ALUNO-683,Escola Pública,10,1,False,7.301666,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,6.9166799999999995,9.8,5.0,10.0,2.5,6.99999,5.0,2020,0,G,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,True,iaa,inferior,False,False
